DateStamp;consigna;nivel;converbomba;valvula;salida;On/Off B1;On/Off B2
2006-05-22 11:49:50.477000000;30;18.080001831054687;0;0;35.910003662109375;True;False
2006-05-22 11:49:50.583000000;30;18.134994506835938;0;0;35.910003662109375;True;False
2006-05-22 11:49:50.693000000;30;18.214996337890625;0;0;35.595016479492188;True;False
2006-05-22 11:49:50.803000000;30;18.770004272460937;0;0;35.595016479492188;True;False
2006-05-22 11:49:50.913000000;30;18.964996337890625;0;0;35.595016479492188;True;False
2006-05-22 11:49:51.023000000;30;19.074996948242188;0;0;35.595016479492188;True;False
2006-05-22 11:49:51.130000000;30;19.149993896484375;0;0;32.519989013671875;True;False
2006-05-22 11:49:51.240000000;30;19.414993286132813;0;0;32.519989013671875;True;False
2006-05-22 11:49:51.350000000;30;21.050003051757812;0;0;32.519989013671875;True;False
2006-05-22 11:49:51.460000000;30;21.529998779296875;0;0;32.519989013671875;True;False
2006-05-22 11:49:51.567000000;30;21.589996337890625;0;0;32.519989013671875;True;False
2006-05-22 11:49:51.677000000;30;22.705001831054688;0;0;22.935012817382812;True;False
2006-05-22 11:49:51.787000000;30;24.050003051757813;0;0;22.935012817382812;True;False
2006-05-22 11:49:51.880000000;30;24.225006103515625;0;0;22.935012817382812;True;False
2006-05-22 11:49:51.977000000;30;24.220001220703125;0;0;22.935012817382812;True;False
2006-05-22 11:49:52.067000000;30;24.235000610351563;0;0;22.935012817382812;True;False
2006-05-22 11:49:52.163000000;30;24.229995727539063;0;0;17.310012817382813;True;False
2006-05-22 11:49:52.257000000;30;24.229995727539063;0;0;17.310012817382813;True;False
2006-05-22 11:49:52.350000000;30;24.2449951171875;0;0;17.310012817382813;True;False
2006-05-22 11:49:52.460000000;30;24.32000732421875;0;0;17.310012817382813;True;False
2006-05-22 11:49:52.567000000;30;24.67999267578125;0;0;17.310012817382813;True;False
2006-05-22 11:49:52.677000000;30;24.899993896484375;0;0;17.310012817382813;True;False
2006-05-22 11:49:52.787000000;30;26.270004272460938;0;0;14.625;True;False
2006-05-22 11:49:52.897000000;30;26.5;0;0;14.625;True;False
2006-05-22 11:49:53.007000000;30;26.5;0;0;14.625;True;False
2006-05-22 11:49:53.117000000;30;26.44000244140625;0;0;14.625;True;False
2006-05-22 11:49:53.227000000;30;26.634994506835938;0;0;14.625;True;False
2006-05-22 11:49:53.333000000;30;26.720001220703125;0;0;10.095016479492187;True;False
